method,num_images,seed,conf_thres_value,num_points,sampling_mode,near_filtering_strength,near_filtering_quorum,reconstruct_pose_opt,optimisation_iterations,optimisation_neighbourhood,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,depth_conf_shifted,loss_multiplier,pose_loss_multiplier,choice,dataset,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,feature_extractor,max_ba_iterations,source,series_label_override,dataset_collection,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,depth_l1,depth_abs_rel,quality,avge,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,alignment_scale,pred_depth_l1,pred_depth_absrel,pred_depth_rmse,sfm_file_path,input_folder,output_folder,initial_points,failed_sfm_file_path,plot_series,num_images_jitter
colmap,20,42,,105,,,,,0,10,farthestpose,20,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,drums,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,6.573758602142334,0.8610514402389526,0.0944964587688446,107549,0.04122573882341385,5.302027702331543,0.4831242561340332,0.2609376311302185,-0.4480831287680235,0.6775776716120308,105,/home/ojab2/work/git/gsplat/results/colmap_outputs/drums_1_n20_s42_default_mpinhole_farthestpose_sharedcam_i20_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/drums_1_n20_s42_default_mpinhole_farthestpose_sharedcam_i20_gteval_poseopt_steps15000/stats/val_step14999.json,drums_1_n20_s42_default_mpinhole_farthestpose_sharedcam_i20_gteval_poseopt_steps15000,5.1198,0.003811,3,0.082359,,,,/home/ojab2/work/git/vggt/colmap_outputs/drums_1_n20_s42_default_mpinhole_farthestpose_sharedcam/eval_results.json,drums_1_n20_s42_default_mpinhole_farthestpose_sharedcam,drums_1_n20_s42_default_mpinhole_farthestpose_sharedcam_i20_gteval_poseopt_steps15000_val_step14999.json,105,,colmap | farthestpose,20.0
colmap,87,42,,10303,,,,,0,10,minfarthestpose,87,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,lego,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,24.42082977294922,0.05571603402495384,0.8872320055961609,1000000,0.11177009344100952,10.416814804077148,0.01990339159965515,0.02067718282341957,0.8431268494099358,0.13171296788535997,10303,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n87_s42_default_mpinhole_minfarthestpose_sharedcam_i87_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n87_s42_default_mpinhole_minfarthestpose_sharedcam_i87_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n87_s42_default_mpinhole_minfarthestpose_sharedcam_i87_gteval_poseopt_steps15000,10.4474,0.391517,87,0.88972,,,,/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n87_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,lego_1_n87_s42_default_mpinhole_minfarthestpose_sharedcam,lego_1_n87_s42_default_mpinhole_minfarthestpose_sharedcam_i87_gteval_poseopt_steps15000_val_step14999.json,10303,,colmap | minfarthestpose,87.0
colmap,10,42,,,,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,lego,pinhole,,,,default,MCMC,,,,,Shared Cam,,,,,,failed_sfm,,synthetic,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n10_s42_default_mpinhole_minfarthestpose_sharedcam/failed_eval.json,,lego_1_n10_s42_default_mpinhole_minfarthestpose_sharedcam,,,,,,,,,lego_1_n10_s42_default_mpinhole_minfarthestpose_sharedcam,,,/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n10_s42_default_mpinhole_minfarthestpose_sharedcam/failed_eval.json,colmap | minfarthestpose,10.0
colmap,10,42,,,,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,ship,pinhole,,,,default,MCMC,,,,,Shared Cam,,,,,,failed_sfm,,synthetic,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/ship_1_n10_s42_default_mpinhole_minfarthestpose_sharedcam/failed_eval.json,,ship_1_n10_s42_default_mpinhole_minfarthestpose_sharedcam,,,,,,,,,ship_1_n10_s42_default_mpinhole_minfarthestpose_sharedcam,,,/home/ojab2/work/git/vggt/colmap_outputs/ship_1_n10_s42_default_mpinhole_minfarthestpose_sharedcam/failed_eval.json,colmap | minfarthestpose,10.0
colmap,10,42,,,,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,drums,pinhole,,,,default,MCMC,,,,,Shared Cam,,,,,,failed_sfm,,synthetic,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/drums_1_n10_s42_default_mpinhole_minfarthestpose_sharedcam/failed_eval.json,,drums_1_n10_s42_default_mpinhole_minfarthestpose_sharedcam,,,,,,,,,drums_1_n10_s42_default_mpinhole_minfarthestpose_sharedcam,,,/home/ojab2/work/git/vggt/colmap_outputs/drums_1_n10_s42_default_mpinhole_minfarthestpose_sharedcam/failed_eval.json,colmap | minfarthestpose,10.0
vggt,10,42,0.0,100000,random,,,,0,10,minfarthestpose,10,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,15.18364143371582,0.23343288898468018,0.6851939558982849,1000000,0.00866832584142685,0.7114669680595398,0.13306991755962372,0.032544270157814026,0.4442151375139124,0.2749407216499484,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n10_s42_c0.0_p100000_random_minfarthestpose_i10_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n10_s42_c0.0_p100000_random_minfarthestpose_i10_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n10_s42_c0.0_p100000_random_minfarthestpose_i10_gteval_poseopt_steps15000,0.822,0.036127,10,4.031849,0.0496,0.0138,0.1044,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n10_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,lego_1_n10_s42_c0.0_p100000_random_minfarthestpose,lego_1_n10_s42_c0.0_p100000_random_minfarthestpose_i10_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | minfarthestpose,10.0
vggt,10,42,0.0,100000,random,,,,0,10,minfarthestpose,10,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,ship,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,19.667362213134766,0.22302782535552979,0.6599054336547852,1000000,0.009353033266961575,0.694637656211853,0.1580275595188141,0.033768825232982635,0.5188812730837518,0.27233337387229195,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n10_s42_c0.0_p100000_random_minfarthestpose_i10_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n10_s42_c0.0_p100000_random_minfarthestpose_i10_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n10_s42_c0.0_p100000_random_minfarthestpose_i10_gteval_poseopt_steps15000,0.7716,0.037021,10,4.467257,0.126,0.0336,0.2577,/home/ojab2/work/git/vggt/vggt_outputs/ship_1_n10_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,ship_1_n10_s42_c0.0_p100000_random_minfarthestpose,ship_1_n10_s42_c0.0_p100000_random_minfarthestpose_i10_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | minfarthestpose,10.0
vggt,10,42,0.0,100000,random,,,,0,10,minfarthestpose,10,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,drums,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,17.697195053100586,0.1162111759185791,0.7935676574707031,1000000,0.005914987064898014,0.31230735778808594,0.12736013531684875,0.031164109706878662,0.6264979425694277,0.19585094853093024,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n10_s42_c0.0_p100000_random_minfarthestpose_i10_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n10_s42_c0.0_p100000_random_minfarthestpose_i10_gteval_poseopt_steps15000/stats/val_step14999.json,drums_1_n10_s42_c0.0_p100000_random_minfarthestpose_i10_gteval_poseopt_steps15000,0.3121,0.013776,10,3.920393,0.055,0.0154,0.1418,/home/ojab2/work/git/vggt/vggt_outputs/drums_1_n10_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,drums_1_n10_s42_c0.0_p100000_random_minfarthestpose,drums_1_n10_s42_c0.0_p100000_random_minfarthestpose_i10_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | minfarthestpose,10.0
colmap,20,42,,,,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,lego,pinhole,,,,default,MCMC,,,,,Shared Cam,,,,,,failed_sfm,,synthetic,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam/failed_eval.json,,lego_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam,,,,,,,,,lego_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam,,,/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam/failed_eval.json,colmap | minfarthestpose,20.0
colmap,20,42,,,,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,drums,pinhole,,,,default,MCMC,,,,,Shared Cam,,,,,,failed_sfm,,synthetic,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/drums_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam/failed_eval.json,,drums_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam,,,,,,,,,drums_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam,,,/home/ojab2/work/git/vggt/colmap_outputs/drums_1_n20_s42_default_mpinhole_minfarthestpose_sharedcam/failed_eval.json,colmap | minfarthestpose,20.0
vggt,20,42,0.0,100000,random,,,,0,10,minfarthestpose,20,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,17.186931610107422,0.1361658275127411,0.7241392135620117,1000000,0.00562636461108923,0.39562955498695374,0.10389357060194016,0.02517762966454029,0.5641295041954308,0.22683412297473726,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n20_s42_c0.0_p100000_random_minfarthestpose_i20_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n20_s42_c0.0_p100000_random_minfarthestpose_i20_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n20_s42_c0.0_p100000_random_minfarthestpose_i20_gteval_poseopt_steps15000,0.5014,0.015405,20,4.007658,0.0493,0.0136,0.1096,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n20_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,lego_1_n20_s42_c0.0_p100000_random_minfarthestpose,lego_1_n20_s42_c0.0_p100000_random_minfarthestpose_i20_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | minfarthestpose,20.0
vggt,20,42,0.0,100000,random,,,,0,10,minfarthestpose,20,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,ship,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,20.521488189697266,0.1393253058195114,0.693988025188446,1000000,0.006142750848084688,0.3893606960773468,0.14944122731685638,0.03084743581712246,0.6062979828118503,0.2337924391817387,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n20_s42_c0.0_p100000_random_minfarthestpose_i20_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n20_s42_c0.0_p100000_random_minfarthestpose_i20_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n20_s42_c0.0_p100000_random_minfarthestpose_i20_gteval_poseopt_steps15000,0.5132,0.028919,20,4.444803,0.1236,0.0336,0.2593,/home/ojab2/work/git/vggt/vggt_outputs/ship_1_n20_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,ship_1_n20_s42_c0.0_p100000_random_minfarthestpose,ship_1_n20_s42_c0.0_p100000_random_minfarthestpose_i20_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | minfarthestpose,20.0
vggt,20,42,0.0,100000,random,,,,0,10,minfarthestpose,20,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,drums,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,18.906269073486328,0.08894771337509155,0.822964072227478,1000000,0.0028560669161379337,0.15259207785129547,0.09244886040687561,0.02201221138238907,0.6829083858952264,0.17418933404121195,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n20_s42_c0.0_p100000_random_minfarthestpose_i20_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n20_s42_c0.0_p100000_random_minfarthestpose_i20_gteval_poseopt_steps15000/stats/val_step14999.json,drums_1_n20_s42_c0.0_p100000_random_minfarthestpose_i20_gteval_poseopt_steps15000,0.1865,0.009416,20,3.894368,0.0573,0.0159,0.1381,/home/ojab2/work/git/vggt/vggt_outputs/drums_1_n20_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,drums_1_n20_s42_c0.0_p100000_random_minfarthestpose,drums_1_n20_s42_c0.0_p100000_random_minfarthestpose_i20_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | minfarthestpose,20.0
colmap,30,42,,,,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,drums,pinhole,,,,default,MCMC,,,,,Shared Cam,,,,,,failed_sfm,,synthetic,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/drums_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam/failed_eval.json,,drums_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam,,,,,,,,,drums_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam,,,/home/ojab2/work/git/vggt/colmap_outputs/drums_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam/failed_eval.json,colmap | minfarthestpose,30.0
vggt,30,42,0.0,100000,random,,,,0,10,minfarthestpose,30,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,19.936996459960938,0.07395301014184952,0.7796687483787537,1000000,0.007107160519808531,0.2529734969139099,0.08083806931972504,0.019872426986694336,0.6859330169038388,0.18449789903913874,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n30_s42_c0.0_p100000_random_minfarthestpose_i30_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n30_s42_c0.0_p100000_random_minfarthestpose_i30_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n30_s42_c0.0_p100000_random_minfarthestpose_i30_gteval_poseopt_steps15000,0.259,0.018158,30,4.059862,0.0434,0.0123,0.1108,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n30_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,lego_1_n30_s42_c0.0_p100000_random_minfarthestpose,lego_1_n30_s42_c0.0_p100000_random_minfarthestpose_i30_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | minfarthestpose,30.0
vggt,30,42,0.0,100000,random,,,,0,10,minfarthestpose,30,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,ship,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,21.540739059448242,0.1261262446641922,0.7158617377281189,1000000,0.0061832512728869915,0.3367137014865875,0.14005282521247864,0.02751457504928112,0.6461122122927869,0.22206193810323044,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n30_s42_c0.0_p100000_random_minfarthestpose_i30_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n30_s42_c0.0_p100000_random_minfarthestpose_i30_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n30_s42_c0.0_p100000_random_minfarthestpose_i30_gteval_poseopt_steps15000,0.4879,0.028712,30,4.427395,0.115,0.0311,0.2507,/home/ojab2/work/git/vggt/vggt_outputs/ship_1_n30_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,ship_1_n30_s42_c0.0_p100000_random_minfarthestpose,ship_1_n30_s42_c0.0_p100000_random_minfarthestpose_i30_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | minfarthestpose,30.0
vggt,30,42,0.0,100000,random,,,,0,10,minfarthestpose,30,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,drums,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,19.72763442993164,0.0801970437169075,0.8434895873069763,1000000,0.0032104365527629852,0.12574003636837006,0.08237149566411972,0.019696738570928574,0.7155237285888683,0.16215274702373234,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n30_s42_c0.0_p100000_random_minfarthestpose_i30_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n30_s42_c0.0_p100000_random_minfarthestpose_i30_gteval_poseopt_steps15000/stats/val_step14999.json,drums_1_n30_s42_c0.0_p100000_random_minfarthestpose_i30_gteval_poseopt_steps15000,0.2054,0.010519,30,3.899545,0.0605,0.0167,0.1432,/home/ojab2/work/git/vggt/vggt_outputs/drums_1_n30_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,drums_1_n30_s42_c0.0_p100000_random_minfarthestpose,drums_1_n30_s42_c0.0_p100000_random_minfarthestpose_i30_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | minfarthestpose,30.0
vggt,40,42,0.0,100000,random,,,,0,10,minfarthestpose,40,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,20.60838508605957,0.06841015815734863,0.7821428179740906,1000000,0.005965971853584051,0.2731589674949646,0.090948186814785,0.0227441918104887,0.703234477504807,0.18128490971783862,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n40_s42_c0.0_p100000_random_minfarthestpose_i40_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n40_s42_c0.0_p100000_random_minfarthestpose_i40_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n40_s42_c0.0_p100000_random_minfarthestpose_i40_gteval_poseopt_steps15000,0.3198,0.019067,40,4.046949,0.0449,0.0127,0.1113,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n40_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,lego_1_n40_s42_c0.0_p100000_random_minfarthestpose,lego_1_n40_s42_c0.0_p100000_random_minfarthestpose_i40_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | minfarthestpose,40.0
vggt,40,42,0.0,100000,random,,,,0,10,minfarthestpose,40,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,ship,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,22.013240814208984,0.12751184403896332,0.7179772257804871,1000000,0.005630281288176775,0.3488243520259857,0.10563945770263672,0.027295464649796486,0.6552440640483295,0.22162012490545208,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n40_s42_c0.0_p100000_random_minfarthestpose_i40_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n40_s42_c0.0_p100000_random_minfarthestpose_i40_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n40_s42_c0.0_p100000_random_minfarthestpose_i40_gteval_poseopt_steps15000,0.4376,0.028573,40,4.214055,0.1027,0.0277,0.2431,/home/ojab2/work/git/vggt/vggt_outputs/ship_1_n40_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,ship_1_n40_s42_c0.0_p100000_random_minfarthestpose,ship_1_n40_s42_c0.0_p100000_random_minfarthestpose_i40_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | minfarthestpose,40.0
vggt,40,42,0.0,100000,random,,,,0,10,minfarthestpose,40,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,drums,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,19.894113540649414,0.08041171729564667,0.8467379212379456,1000000,0.0025033338461071253,0.10812430083751678,0.08746505528688431,0.019192229956388474,0.7203737710148115,0.16071517870283342,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n40_s42_c0.0_p100000_random_minfarthestpose_i40_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n40_s42_c0.0_p100000_random_minfarthestpose_i40_gteval_poseopt_steps15000/stats/val_step14999.json,drums_1_n40_s42_c0.0_p100000_random_minfarthestpose_i40_gteval_poseopt_steps15000,0.1639,0.008827,40,3.872258,0.0601,0.0166,0.1408,/home/ojab2/work/git/vggt/vggt_outputs/drums_1_n40_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,drums_1_n40_s42_c0.0_p100000_random_minfarthestpose,drums_1_n40_s42_c0.0_p100000_random_minfarthestpose_i40_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | minfarthestpose,40.0
vggt,50,42,0.0,100000,random,,,,0,10,minfarthestpose,50,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,21.455944061279297,0.06419885158538818,0.8034981489181519,1000000,0.005693141836673021,0.18456335365772247,0.08612430095672607,0.020472461357712746,0.7340180836690564,0.17154526128353734,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n50_s42_c0.0_p100000_random_minfarthestpose_i50_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n50_s42_c0.0_p100000_random_minfarthestpose_i50_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n50_s42_c0.0_p100000_random_minfarthestpose_i50_gteval_poseopt_steps15000,0.2916,0.018156,50,4.0465,0.0466,0.0132,0.1167,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n50_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,lego_1_n50_s42_c0.0_p100000_random_minfarthestpose,lego_1_n50_s42_c0.0_p100000_random_minfarthestpose_i50_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | minfarthestpose,50.0
vggt,50,42,0.0,100000,random,,,,0,10,minfarthestpose,50,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,ship,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,21.420772552490234,0.1336999237537384,0.7058918476104736,1000000,0.006130015477538109,0.36711937189102173,0.09583405405282974,0.024209976196289062,0.6333851546649424,0.2277423689093893,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n50_s42_c0.0_p100000_random_minfarthestpose_i50_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n50_s42_c0.0_p100000_random_minfarthestpose_i50_gteval_poseopt_steps15000/stats/val_step14999.json,ship_1_n50_s42_c0.0_p100000_random_minfarthestpose_i50_gteval_poseopt_steps15000,0.4503,0.029935,50,4.216293,0.0998,0.0269,0.24,/home/ojab2/work/git/vggt/vggt_outputs/ship_1_n50_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,ship_1_n50_s42_c0.0_p100000_random_minfarthestpose,ship_1_n50_s42_c0.0_p100000_random_minfarthestpose_i50_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | minfarthestpose,50.0
vggt,50,42,0.0,100000,random,,,,0,10,minfarthestpose,50,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,drums,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,20.036693572998047,0.08149280399084091,0.8511020541191101,1000000,0.0026705549098551273,0.1001499816775322,0.08181129395961761,0.018547168001532555,0.7248989290099704,0.15909387861027774,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n50_s42_c0.0_p100000_random_minfarthestpose_i50_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n50_s42_c0.0_p100000_random_minfarthestpose_i50_gteval_poseopt_steps15000/stats/val_step14999.json,drums_1_n50_s42_c0.0_p100000_random_minfarthestpose_i50_gteval_poseopt_steps15000,0.1715,0.009423,50,3.880713,0.0607,0.0168,0.1417,/home/ojab2/work/git/vggt/vggt_outputs/drums_1_n50_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,drums_1_n50_s42_c0.0_p100000_random_minfarthestpose,drums_1_n50_s42_c0.0_p100000_random_minfarthestpose_i50_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | minfarthestpose,50.0
vggt,60,42,0.0,100000,random,,,,0,10,minfarthestpose,60,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,20.83013153076172,0.06939548999071121,0.7845409512519836,1000000,0.0055316416546702385,0.24866129457950592,0.09546675533056259,0.023466862738132477,0.7081350807422472,0.18061042838167296,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n60_s42_c0.0_p100000_random_minfarthestpose_i60_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n60_s42_c0.0_p100000_random_minfarthestpose_i60_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n60_s42_c0.0_p100000_random_minfarthestpose_i60_gteval_poseopt_steps15000,0.3386,0.018355,60,4.043009,0.046,0.013,0.1152,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n60_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,lego_1_n60_s42_c0.0_p100000_random_minfarthestpose,lego_1_n60_s42_c0.0_p100000_random_minfarthestpose_i60_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | minfarthestpose,60.0
